_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,cannot_decide_reason,sim_score,sim_score:variance,a,b,cannot_decide_reason_gold,cluster_a,cluster_b,id_a,id_b,lemma,sim_score_gold,time_a,time_b
2540618020,false,finalized,5,11/13/2019 17:39:59,,3.2,0.748,"they were massive in proportion because of the tremendously scaled rooms of the day . one can maintain a key to the renaissance and louis xiv styles by remembering the popular motifs of the day were the acanthus [[leaf]] , sunburst , bird , and mask carvings . the chairs of this period , both louis xiii and xiv , had curved stretcher bars placed rather close to the floor .","- inch brick wall carrying a load of 12 , 000 pounds per running foot is to be placed on a soft , wet soil where the unit pressure can not be relied on for more than 2 , 000 pounds per square foot . what must be the spacing of 10 - by 12 - inch footing timbers of long - [[leaf]] yellow pine ? figure | this shows that the beams must be spaced 56 .",,3,8,16,32,leaf,,1970-80,1930-40
2540618021,false,finalized,5,11/13/2019 17:30:30,,2.8,0.748,""" something important ! a wave of ice rattled down kennon ' s [[spine]] , and then he grinned feebly . alexander did n ' t know .","in somewhat older formations of the cretacic period there were several different kinds . saurolophus has a high bony [[spine]] rising from the top of the skull ; in corythosaurus there is on top of the skull , and the muzzle is short and small giving a very peculiar aspect to the head . complete skeletons of these two genera are exhibited in the dinosaur hall ; the corythosaurus is worthy of careful study , as the",,4,1,3,10,spine,,1950-60,1910-20
2540618022,false,finalized,5,11/13/2019 17:47:11,,3.0,0.0,c . with a drop [[leaf]] table above it and small pie - crust tables on either side . below the r .,""" some day , when they are far away - - and safe . "" he felt peter suddenly stiffen under his hand , and from the [[leaf]] bud came a low , swift word of warning . she began singing softly , and dishes and pans already clean rattled under her hands in the kitchen , and she continued the man - hunter stood in it .",,3,7,18,20,leaf,,1950-60,1910-20
2540618023,false,finalized,5,11/13/2019 17:32:20,,2.6,0.8,"it takes incredibly expensive , highprecision machinery to grind the curves into mirrors or fabricate lenses . some lenses comprise up to four separate elements , each with two [[optical]] surfaces . and the larger the mirror or lens , the bigger and stronger the supporting tube , drive , and tripod have to be .","increase in britain ' s foreign trade there was no doubt as to the serious nature of the economic problem . the united kingdom had , before the war , become a hive of germanized trade and industry with such vital things as chemical articles , dyes and tungsten , and such important trades as the toy industry , [[optical]] and electrical apparatus , almost entirely in german hands ; the great metal interests of australia had got completely under german canadian interests ? more in the latter case than was generally mown .",,1,0,4,5,optical,,1990-00,1910-20
2540618024,false,finalized,5,11/13/2019 17:33:41,,2.2,1.166,"rediscount rates . as expected , the chicago and boston [[federal]] reserve banks , by lifting their rediscount rates above the country ' s 4 % level to 4 % a fortnight ago , excited other district banks last week to do the same . so doing were st .","men are the substance and must do the business . "" 1 the form of the constitution was evolved in the various state constitutions made during the revolution ; the [[federal]] idea came from an footnote 1 hunt ' s madison ' s notes , ii , 165 . 229 attempt to find some solution for the economic difficulties whose pressure was so seriously felt after the war was ended ; the first administrative traditions were created by the pressure of necessity and the genius of hamilton .",,0,9,10,45,federal,,1910-20,1910-20
2540618025,false,finalized,5,11/13/2019 17:38:46,,2.4,1.02,"for mass concrete the water ratio can be low , since the concrete can be easily compacted . as the quantity of reinforcement within the forms is increased , it becomes more difficult to [[compact]] comparatively dry pockets , and the amount of water must be increased to obtain the required workability . but increasing the amount of water per cubic foot or | cement decreases its strength unless the amount of cement is increased proportionately .",". because this afternoon you left here neither your purse , your [[compact]] nor your handkerchief . 42b cs nora smiles - - camera shooting past roberto at left f .",,2,3,10,18,compact,,1910-20,1950-60
2540618026,false,finalized,5,11/13/2019 17:39:54,,3.0,0.0,the author has been covering aids full time for the san francisco chronicle since 1983 . most of his tales underscore a theme that is painfully ; familiar to aids researchers : both the [[federal]] government and the gay community squandered lives and let the disease rage out of control by focusing on ideological preaching instead of public health .,"114 the chaplain ( jubilantly ) may 2 , 1863 - - chancellorsville ! here in one of the most brilliant exploits of all military history , lee and stonewall jackson struck the [[federal]] forces under hooker like lightning and scattered them . jackson suffered an arm wound in the fight .",,2,5,6,33,federal,,1970-80,1950-60
2540618027,false,finalized,5,11/13/2019 17:48:43,,2.4,0.8,"dooling in the office of district attorney swann , were asked , "" who gets the money to that district ? "" this situation , denounced by one [[federal]] official as "" one of the most outrageous "" ever brougnt to his attention , came about , according to the board members , because of two disgruntled men who had been certified ? for service .","114 the chaplain ( jubilantly ) may 2 , 1863 - - chancellorsville ! here in one of the most brilliant exploits of all military history , lee and stonewall jackson struck the [[federal]] forces under hooker like lightning and scattered them . jackson suffered an arm wound in the fight .",,3,5,25,33,federal,,1910-20,1950-60
2540618028,false,finalized,5,11/13/2019 17:27:02,,3.0,1.095,"dooling in the office of district attorney swann , were asked , "" who gets the money to that district ? "" this situation , denounced by one [[federal]] official as "" one of the most outrageous "" ever brougnt to his attention , came about , according to the board members , because of two disgruntled men who had been certified ? for service .","we must rid ourselves , in other words , of the innumerable devices for creating unnecessary jobs . we must end every useless political job in the [[federal]] , state or city bureaucracies relief for the period of the war . relief should be given only to unemployables .",,3,6,25,37,federal,,1910-20,1930-40
2540618029,false,finalized,5,11/13/2019 17:32:20,,1.8,0.98,"to get the minimum clearance of i / 16 inch between the door and its jamb , this dimension on the door casing is increased to 5 / 16 inch . measure the hinge [[leaf]] accurately and lay out the recess casing using the marks previously made to locate the hinges . much depends upon the accuracy of location and layout of recess .",""" a hush had fallen upon all . even the women and children peeping out of the palm - [[leaf]] hovels stopped their chatter and looked with wide - open eyes . illustration : "" tumwah , send the rain - clouds here "" "" build the fires !",,5,3,7,15,leaf,,1930-40,1910-20
